6020.39	2.53e-17
6022.9	2.53e-17
6025.41	2.52e-17
6027.92	2.53e-17
6030.43	2.53e-17
6032.94	2.53e-17
6035.44	2.53e-17
6037.95	2.54e-17
6040.46	2.55e-17
6042.97	2.56e-17
6045.48	2.57e-17
6047.99	2.57e-17
6050.5	2.56e-17
6053.01	2.55e-17
6055.52	2.55e-17
6058.03	2.54e-17
6060.54	2.53e-17
6063.05	2.52e-17
6065.56	2.5e-17
6068.08	2.49e-17
6070.59	2.48e-17
6073.1	2.47e-17
6075.61	2.46e-17
6078.12	2.45e-17
6080.63	2.46e-17
6083.15	2.48e-17
6085.66	2.51e-17
6088.17	2.54e-17
6090.68	2.58e-17
6093.2	2.62e-17
6095.71	2.64e-17
6098.22	2.67e-17
6100.74	2.68e-17
6103.25	2.68e-17
6105.76	2.68e-17
6108.28	2.67e-17
6110.79	2.67e-17
6113.31	2.68e-17
6115.82	2.67e-17
6118.34	2.66e-17
6120.85	2.65e-17
6123.37	2.63e-17
6125.88	2.62e-17
6128.4	2.61e-17
6130.91	2.6e-17
6133.43	2.6e-17
6135.94	2.6e-17
6138.46	2.61e-17
6140.98	2.62e-17
6143.49	2.63e-17
6146.01	2.63e-17
6148.53	2.62e-17
6151.04	2.62e-17
6153.56	2.61e-17
6156.08	2.6e-17
6158.59	2.58e-17
6161.11	2.57e-17
6163.63	2.55e-17
6166.15	2.54e-17
6168.67	2.53e-17
6171.18	2.53e-17
6173.7	2.53e-17
6176.22	2.53e-17
6178.74	2.53e-17
6181.26	2.54e-17
6183.78	2.54e-17
6186.3	2.54e-17
6188.82	2.54e-17
6191.34	2.55e-17
6193.86	2.56e-17
6196.38	2.57e-17
6198.9	2.56e-17
6201.42	2.56e-17
6203.94	2.54e-17
6206.46	2.53e-17
6208.98	2.52e-17
6211.5	2.51e-17
6214.02	2.51e-17
6216.54	2.51e-17
6219.06	2.5e-17
6221.59	2.5e-17
6224.11	2.49e-17
6226.63	2.48e-17
6229.15	2.49e-17
6231.67	2.5e-17
6234.2	2.52e-17
6236.72	2.53e-17
6239.24	2.54e-17
6241.76	2.54e-17
6244.29	2.55e-17
6246.81	2.55e-17
6249.33	2.54e-17
6251.86	2.53e-17
6254.38	2.52e-17
6256.91	2.51e-17
6259.43	2.5e-17
6261.95	2.48e-17
6264.48	2.47e-17
6267.0	2.45e-17
6269.53	2.43e-17
6272.05	2.43e-17
6274.58	2.43e-17
6277.1	2.45e-17
6279.63	2.47e-17
6282.16	2.5e-17
6284.68	2.53e-17
6287.21	2.56e-17
6289.73	2.59e-17
6292.26	2.63e-17
6294.79	2.66e-17
6297.31	2.68e-17
6299.84	2.7e-17
6302.37	2.71e-17
6304.89	2.72e-17
6307.42	2.71e-17
6309.95	2.7e-17
6312.48	2.69e-17
6315.0	2.67e-17
6317.53	2.64e-17
6320.06	2.61e-17
6322.59	2.59e-17
6325.12	2.56e-17
6327.65	2.54e-17
6330.17	2.52e-17
6332.7	2.52e-17
6335.23	2.51e-17
6337.76	2.5e-17
6340.29	2.49e-17
6342.82	2.48e-17
6345.35	2.47e-17
6347.88	2.46e-17
6350.41	2.46e-17
6352.94	2.46e-17
6355.47	2.46e-17
6358.0	2.46e-17
